Date,Value_avg_temp,Anomaly_avg_temp,Value_max_temp,Anomaly_max_temp,Max_Temp,Anomaly_x,Precipitation,Anomaly_y,PDSI,Anomaly
1970-01-01 00:00:00.000191404,51.04,-0.01,62.94,-0.54,39.13,0.52,-0.31,-0.63,2.73,0.21
1970-01-01 00:00:00.000191405,61.14,0.94,74.05,1.09,48.24,0.8,-0.77,-1.11,2.48,-0.43
1970-01-01 00:00:00.000191406,69.35,0.86,81.99,0.65,56.7,1.08,-0.81,-1.1,2.85,-0.08
1970-01-01 00:00:00.000191407,74.08,0.47,87.28,0.6,60.91,0.37,-1.23,-1.61,2.45,-0.33
1970-01-01 00:00:00.000191408,71.69,-0.41,84.69,-0.45,58.69,-0.37,0.47,0.02,3.17,0.55
1970-01-01 00:00:00.000191409,64.58,-0.28,77.61,-0.2,51.53,-0.37,-0.28,-0.73,2.18,-0.31
1970-01-01 00:00:00.000191410,55.24,1.13,66.97,0.17,43.5,2.09,-0.02,-0.45,2.51,0.35
1970-01-01 00:00:00.000191411,43.41,1.72,55.9,3.19,30.9,0.22,-0.83,-1.25,1.51,-0.72
1970-01-01 00:00:00.000191412,26.78,-5.9,35.62,-7.14,17.96,-4.64,-1.04,-1.47,2.5,0.15
1970-01-01 00:00:00.000191501,28.44,-1.68,38.52,-1.97,18.37,-1.38,0.11,-0.37,2.75,0.44
1970-01-01 00:00:00.000191502,35.94,2.12,45.54,0.72,26.33,3.51,0.81,0.31,2.77,0.64
1970-01-01 00:00:00.000191503,36.95,-4.55,47.39,-5.62,26.49,-3.5,-0.68,-1.05,1.51,-1.0
1970-01-01 00:00:00.000191504,54.57,3.52,67.08,3.6,42.06,3.45,-1.17,-1.49,2.32,-0.2
1970-01-01 00:00:00.000191505,58.17,-2.03,69.76,-3.2,46.56,-0.88,1.21,0.87,3.89,0.98
1970-01-01 00:00:00.000191506,66.07,-2.42,78.71,-2.63,53.42,-2.2,1.67,1.38,3.18,0.25
1970-01-01 00:00:00.000191507,71.01,-2.6,83.26,-3.42,58.73,-1.81,2.94,2.56,3.57,0.79
1970-01-01 00:00:00.000191508,70.16,-1.94,82.9,-2.24,57.43,-1.63,4.36,3.91,3.43,0.81
1970-01-01 00:00:00.000191509,64.42,-0.44,76.53,-1.28,52.3,0.4,4.49,4.04,2.77,0.28
1970-01-01 00:00:00.000191510,55.35,1.24,68.9,2.1,41.77,0.36,3.84,3.41,1.85,-0.31
1970-01-01 00:00:00.000191511,43.11,1.42,54.72,2.01,31.48,0.8,3.62,3.2,2.1,-0.13
1970-01-01 00:00:00.000191512,33.17,0.49,43.23,0.47,23.11,0.51,3.97,3.54,2.63,0.28
1970-01-01 00:00:00.000191601,28.22,-1.9,38.28,-2.21,18.18,-1.57,5.4,4.92,3.79,1.48
1970-01-01 00:00:00.000191602,33.03,-0.79,44.38,-0.44,21.67,-1.15,4.72,4.22,1.77,-0.36
1970-01-01 00:00:00.000191603,42.15,0.65,54.63,1.62,29.68,-0.31,3.76,3.39,2.13,-0.38
1970-01-01 00:00:00.000191604,50.25,-0.8,62.49,-0.99,38.01,-0.6,3.11,2.79,2.09,-0.43
1970-01-01 00:00:00.000191605,59.31,-0.89,72.21,-0.75,46.4,-1.04,2.9,2.56,2.88,-0.03
1970-01-01 00:00:00.000191606,66.31,-2.18,79.2,-2.14,53.4,-2.22,3.21,2.92,3.24,0.31
1970-01-01 00:00:00.000191607,74.28,0.67,87.1,0.42,61.45,0.91,3.66,3.28,3.22,0.44
1970-01-01 00:00:00.000191608,71.82,-0.28,84.72,-0.42,58.89,-0.17,3.54,3.09,2.53,-0.09
1970-01-01 00:00:00.000191609,63.5,-1.36,77.02,-0.79,49.96,-1.94,-0.29,-0.74,1.98,-0.51
1970-01-01 00:00:00.000191610,52.14,-1.97,64.83,-1.97,39.43,-1.98,-0.06,-0.49,2.1,-0.06
1970-01-01 00:00:00.000191611,40.23,-1.46,52.66,-0.05,27.79,-2.89,-0.51,-0.93,1.51,-0.72
1970-01-01 00:00:00.000191612,28.94,-3.74,39.87,-2.89,18.0,-4.6,-0.68,-1.11,2.18,-0.17
1970-01-01 00:00:00.000191701,28.27,-1.85,39.0,-1.49,17.55,-2.2,-0.76,-1.24,2.19,-0.12
1970-01-01 00:00:00.000191702,30.09,-3.73,41.9,-2.92,18.28,-4.54,-0.75,-1.25,1.81,-0.32
1970-01-01 00:00:00.000191703,38.35,-3.15,50.04,-2.97,26.65,-3.34,0.21,-0.16,2.48,-0.03
1970-01-01 00:00:00.000191704,48.63,-2.42,60.46,-3.02,36.81,-1.8,0.68,0.36,2.68,0.16
1970-01-01 00:00:00.000191705,55.13,-5.07,67.24,-5.72,43.02,-4.42,1.02,0.68,2.64,-0.27
1970-01-01 00:00:00.000191706,66.97,-1.52,80.78,-0.56,53.15,-2.47,-0.22,-0.51,2.44,-0.49
1970-01-01 00:00:00.000191707,74.61,1.0,88.0,1.32,61.2,0.66,-0.34,-0.72,2.51,-0.27
1970-01-01 00:00:00.000191708,71.02,-1.08,84.49,-0.65,57.56,-1.5,-0.41,-0.86,2.44,-0.18
1970-01-01 00:00:00.000191709,64.09,-0.77,77.07,-0.74,51.1,-0.8,-0.6,-1.05,2.17,-0.32
1970-01-01 00:00:00.000191710,50.41,-3.7,64.35,-2.45,36.48,-4.93,-0.88,-1.31,1.38,-0.78
1970-01-01 00:00:00.000191711,43.54,1.85,56.03,3.32,31.03,0.35,-2.25,-2.67,0.95,-1.28
1970-01-01 00:00:00.000191712,29.64,-3.04,40.62,-2.14,18.64,-3.96,-3.44,-3.87,1.66,-0.69
1970-01-01 00:00:00.000191801,23.86,-6.26,34.47,-6.02,13.28,-6.47,-4.18,-4.66,2.41,0.1
1970-01-01 00:00:00.000191802,33.82,0.0,45.88,1.06,21.74,-1.08,-4.87,-5.37,1.72,-0.41
1970-01-01 00:00:00.000191803,45.75,4.25,58.3,5.29,33.19,3.2,-5.49,-5.86,1.85,-0.66
1970-01-01 00:00:00.000191804,49.03,-2.02,61.3,-2.18,36.73,-1.88,-4.34,-4.66,2.82,0.3
1970-01-01 00:00:00.000191805,60.8,0.6,73.81,0.85,47.8,0.36,-4.24,-4.58,2.59,-0.32
1970-01-01 00:00:00.000191806,71.15,2.66,84.67,3.33,57.61,1.99,-4.69,-4.98,2.25,-0.68
1970-01-01 00:00:00.000191807,72.45,-1.16,85.78,-0.9,59.09,-1.45,-4.92,-5.3,2.33,-0.45
1970-01-01 00:00:00.000191808,72.5,0.4,85.78,0.64,59.22,0.16,-4.9,-5.35,2.47,-0.15
1970-01-01 00:00:00.000191809,61.92,-2.94,75.07,-2.74,48.76,-3.14,0.19,-0.26,2.44,-0.05
1970-01-01 00:00:00.000191810,56.17,2.06,67.75,0.95,44.6,3.19,0.65,0.22,2.92,0.76
1970-01-01 00:00:00.000191811,40.51,-1.18,50.58,-2.13,30.43,-0.25,0.71,0.29,2.32,0.09
1970-01-01 00:00:00.000191812,34.45,1.77,43.74,0.98,25.16,2.56,0.91,0.48,2.66,0.31
1970-01-01 00:00:00.000191901,31.82,1.7,42.73,2.24,20.91,1.16,0.83,0.35,1.91,-0.4
1970-01-01 00:00:00.000191902,32.25,-1.57,42.15,-2.67,22.37,-0.45,1.47,0.97,2.64,0.51
1970-01-01 00:00:00.000191903,40.89,-0.61,52.18,-0.83,29.61,-0.38,1.55,1.18,2.71,0.2
1970-01-01 00:00:00.000191904,51.35,0.3,63.55,0.07,39.11,0.5,1.31,0.99,2.41,-0.11
1970-01-01 00:00:00.000191905,60.03,-0.17,72.61,-0.35,47.44,0.0,1.5,1.16,3.2,0.29
1970-01-01 00:00:00.000191906,69.3,0.81,82.42,1.08,56.16,0.54,1.39,1.1,2.97,0.04
1970-01-01 00:00:00.000191907,74.35,0.74,87.53,0.85,61.2,0.66,1.65,1.27,3.04,0.26
1970-01-01 00:00:00.000191908,72.27,0.17,85.66,0.52,58.86,-0.2,1.46,1.01,2.48,-0.14
1970-01-01 00:00:00.000191909,65.64,0.78,78.37,0.56,52.9,1.0,1.12,0.67,2.34,-0.15
1970-01-01 00:00:00.000191910,52.59,-1.52,63.43,-3.37,41.76,0.35,2.34,1.91,3.45,1.29
1970-01-01 00:00:00.000191911,39.31,-2.38,49.96,-2.75,28.67,-2.01,3.16,2.74,2.8,0.57
1970-01-01 00:00:00.000191912,28.78,-3.9,39.18,-3.58,18.39,-4.21,3.41,2.98,1.81,-0.54
1970-01-01 00:00:00.000192001,29.23,-0.89,39.31,-1.18,19.15,-0.6,3.66,3.18,2.21,-0.1
1970-01-01 00:00:00.000192002,33.69,-0.13,44.06,-0.76,23.31,0.49,2.97,2.47,1.61,-0.52
1970-01-01 00:00:00.000192003,40.28,-1.22,51.91,-1.1,28.65,-1.34,3.03,2.66,2.78,0.27
1970-01-01 00:00:00.000192004,46.78,-4.27,58.12,-5.36,35.44,-3.17,4.01,3.69,3.3,0.78
1970-01-01 00:00:00.000192005,59.31,-0.89,71.78,-1.18,46.83,-0.61,3.63,3.29,2.79,-0.12
1970-01-01 00:00:00.000192006,67.37,-1.12,80.04,-1.3,54.68,-0.94,3.41,3.12,2.89,-0.04
1970-01-01 00:00:00.000192007,72.7,-0.91,86.04,-0.64,59.36,-1.18,3.25,2.87,2.7,-0.08
1970-01-01 00:00:00.000192008,70.63,-1.47,83.32,-1.82,57.94,-1.12,4.05,3.6,3.4,0.78
1970-01-01 00:00:00.000192009,65.44,0.58,78.17,0.36,52.7,0.8,3.62,3.17,2.44,-0.05
1970-01-01 00:00:00.000192010,54.63,0.52,67.1,0.3,42.15,0.74,3.3,2.87,2.17,0.01
1970-01-01 00:00:00.000192011,39.7,-1.99,49.78,-2.93,29.62,-1.06,3.2,2.78,2.26,0.03
1970-01-01 00:00:00.000192012,33.13,0.45,42.73,-0.03,23.52,0.92,3.42,2.99,2.75,0.4
1970-01-01 00:00:00.000192101,34.36,4.24,44.47,3.98,24.24,4.49,3.45,2.97,2.11,-0.2
1970-01-01 00:00:00.000192102,36.9,3.08,48.29,3.47,25.5,2.68,-0.3,-0.8,1.77,-0.36
1970-01-01 00:00:00.000192103,46.63,5.13,58.57,5.56,34.7,4.71,-0.79,-1.16,2.52,0.01
1970-01-01 00:00:00.000192104,51.01,-0.04,63.73,0.25,38.26,-0.35,-0.39,-0.71,2.79,0.27
1970-01-01 00:00:00.000192105,60.1,-0.1,72.54,-0.42,47.66,0.22,-0.64,-0.98,2.55,-0.36
1970-01-01 00:00:00.000192106,70.36,1.87,82.98,1.64,57.72,2.1,-0.74,-1.03,2.9,-0.03
1970-01-01 00:00:00.000192107,74.66,1.05,87.6,0.92,61.72,1.18,-0.8,-1.18,2.86,0.08
1970-01-01 00:00:00.000192108,72.03,-0.07,85.03,-0.11,59.02,-0.04,-0.82,-1.27,2.6,-0.02
1970-01-01 00:00:00.000192109,66.54,1.68,79.38,1.57,53.71,1.81,-0.84,-1.29,2.57,0.08
1970-01-01 00:00:00.000192110,55.35,1.24,69.33,2.53,41.36,-0.05,-1.48,-1.91,1.46,-0.7
1970-01-01 00:00:00.000192111,42.58,0.89,54.23,1.52,30.92,0.24,-1.47,-1.89,2.41,0.18
1970-01-01 00:00:00.000192112,35.08,2.4,45.36,2.6,24.8,2.2,-1.76,-2.19,2.24,-0.11
1970-01-01 00:00:00.000192201,26.8,-3.32,37.24,-3.25,16.38,-3.37,-2.07,-2.55,2.03,-0.28
1970-01-01 00:00:00.000192202,31.95,-1.87,42.91,-1.91,21.0,-1.82,0.53,0.03,2.44,0.31
1970-01-01 00:00:00.000192203,40.42,-1.08,51.48,-1.53,29.37,-0.62,1.53,1.16,3.46,0.95
1970-01-01 00:00:00.000192204,50.31,-0.74,61.83,-1.65,38.79,0.18,2.06,1.74,3.08,0.56
1970-01-01 00:00:00.000192205,61.18,0.98,73.72,0.76,48.63,1.19,1.93,1.59,3.11,0.2
1970-01-01 00:00:00.000192206,70.14,1.65,83.35,2.01,56.91,1.29,-0.32,-0.61,2.7,-0.23
1970-01-01 00:00:00.000192207,73.0,-0.61,86.13,-0.55,59.9,-0.64,-0.16,-0.54,2.89,0.11
1970-01-01 00:00:00.000192208,72.81,0.71,86.04,0.9,59.59,0.53,-0.59,-1.04,2.23,-0.39
1970-01-01 00:00:00.000192209,67.28,2.42,81.5,3.69,53.04,1.14,-1.8,-2.25,1.47,-1.02
1970-01-01 00:00:00.000192210,55.02,0.91,68.68,1.88,41.34,-0.07,-2.09,-2.52,1.73,-0.43
1970-01-01 00:00:00.000192211,41.86,0.17,52.11,-0.6,31.64,0.96,-2.33,-2.75,2.08,-0.15
1970-01-01 00:00:00.000192212,33.55,0.87,43.61,0.85,23.5,0.9,-2.37,-2.8,2.67,0.32
1970-01-01 00:00:00.000192301,34.59,4.47,45.09,4.6,24.1,4.35,-2.36,-2.84,2.44,0.13
1970-01-01 00:00:00.000192302,29.57,-4.25,40.77,-4.05,18.37,-4.45,-0.02,-0.52,1.86,-0.27
1970-01-01 00:00:00.000192303,38.3,-3.2,50.49,-2.52,26.1,-3.89,0.16,-0.21,2.42,-0.09
1970-01-01 00:00:00.000192304,49.91,-1.14,62.02,-1.46,37.78,-0.83,0.64,0.32,2.84,0.32
1970-01-01 00:00:00.000192305,59.52,-0.68,72.3,-0.66,46.74,-0.7,0.9,0.56,3.13,0.22
1970-01-01 00:00:00.000192306,68.04,-0.45,80.35,-0.99,55.71,0.09,1.3,1.01,3.3,0.37
1970-01-01 00:00:00.000192307,73.76,0.15,86.58,-0.1,60.96,0.42,1.48,1.1,2.7,-0.08
1970-01-01 00:00:00.000192308,71.11,-0.99,83.79,-1.35,58.42,-0.64,1.95,1.5,2.92,0.3
1970-01-01 00:00:00.000192309,65.07,0.21,77.49,-0.32,52.63,0.73,2.14,1.69,2.83,0.34
1970-01-01 00:00:00.000192310,51.24,-2.87,62.74,-4.06,39.74,-1.67,2.6,2.17,2.53,0.37
1970-01-01 00:00:00.000192311,42.58,0.89,53.67,0.96,31.5,0.82,2.28,1.86,1.88,-0.35
1970-01-01 00:00:00.000192312,35.98,3.3,45.63,2.87,26.35,3.75,2.65,2.22,2.83,0.48
1970-01-01 00:00:00.000192401,26.26,-3.86,37.69,-2.8,14.85,-4.9,2.8,2.32,2.0,-0.31
1970-01-01 00:00:00.000192402,35.19,1.37,46.15,1.33,24.22,1.4,-0.16,-0.66,1.83,-0.3
1970-01-01 00:00:00.000192403,37.18,-4.32,47.21,-5.8,27.16,-2.83,-0.11,-0.48,2.22,-0.29
1970-01-01 00:00:00.000192404,50.27,-0.78,62.8,-0.68,37.72,-0.89,-0.2,-0.52,2.26,-0.26
1970-01-01 00:00:00.000192405,57.9,-2.3,71.29,-1.67,44.53,-2.91,-0.31,-0.65,2.42,-0.49
1970-01-01 00:00:00.000192406,68.59,0.1,81.91,0.57,55.26,-0.36,-0.38,-0.67,2.77,-0.16
1970-01-01 00:00:00.000192407,71.89,-1.72,85.39,-1.29,58.37,-2.17,-0.55,-0.93,2.37,-0.41
1970-01-01 00:00:00.000192408,72.07,-0.03,85.82,0.68,58.3,-0.76,-0.94,-1.39,2.21,-0.41
1970-01-01 00:00:00.000192409,62.74,-2.12,76.1,-1.71,49.39,-2.51,-0.22,-0.67,2.92,0.43
1970-01-01 00:00:00.000192410,54.97,0.86,68.45,1.65,41.49,0.08,-0.8,-1.23,1.53,-0.63
1970-01-01 00:00:00.000192411,42.4,0.71,54.34,1.63,30.49,-0.19,-1.72,-2.14,1.37,-0.86
1970-01-01 00:00:00.000192412,27.59,-5.09,37.85,-4.91,17.33,-5.27,-1.98,-2.41,2.62,0.27
1970-01-01 00:00:00.000192501,29.08,-1.04,39.87,-0.62,18.32,-1.43,-2.23,-2.71,2.29,-0.02
1970-01-01 00:00:00.000192502,38.3,4.48,49.75,4.93,26.83,4.01,-2.36,-2.86,1.78,-0.35
1970-01-01 00:00:00.000192503,44.24,2.74,57.13,4.12,31.35,1.36,-3.38,-3.75,1.56,-0.95
1970-01-01 00:00:00.000192504,54.72,3.67,67.66,4.18,41.76,3.15,-3.83,-4.15,2.1,-0.42
1970-01-01 00:00:00.000192505,60.01,-0.19,73.65,0.69,46.35,-1.09,-4.33,-4.67,1.92,-0.99
1970-01-01 00:00:00.000192506,69.84,1.35,82.69,1.35,57.0,1.38,-4.1,-4.39,2.91,-0.02
1970-01-01 00:00:00.000192507,74.14,0.53,87.44,0.76,60.84,0.3,-4.13,-4.51,2.65,-0.13
1970-01-01 00:00:00.000192508,71.4,-0.7,84.96,-0.18,57.83,-1.23,-4.44,-4.89,2.06,-0.56
1970-01-01 00:00:00.000192509,66.67,1.81,79.03,1.22,54.28,2.38,0.14,-0.31,2.88,0.39
1970-01-01 00:00:00.000192510,48.92,-5.19,59.56,-7.24,38.26,-3.15,1.33,0.9,2.99,0.83
1970-01-01 00:00:00.000192511,40.41,-1.28,51.46,-1.25,29.35,-1.33,1.44,1.02,2.16,-0.07
1970-01-01 00:00:00.000192512,32.5,-0.18,42.26,-0.5,22.75,0.15,1.17,0.74,1.66,-0.69
1970-01-01 00:00:00.000192601,30.31,0.19,40.48,-0.01,20.16,0.41,1.32,0.84,2.36,0.05
1970-01-01 00:00:00.000192602,37.67,3.85,48.56,3.74,26.78,3.96,-0.07,-0.57,2.05,-0.08
1970-01-01 00:00:00.000192603,39.65,-1.85,51.21,-1.8,28.09,-1.9,-0.13,-0.5,2.31,-0.2
1970-01-01 00:00:00.000192604,50.04,-1.01,62.69,-0.79,37.38,-1.23,-0.27,-0.59,2.18,-0.34
1970-01-01 00:00:00.000192605,61.02,0.82,74.43,1.47,47.59,0.15,-0.97,-1.31,2.21,-0.7
1970-01-01 00:00:00.000192606,68.2,-0.29,81.79,0.45,54.61,-1.01,-1.27,-1.56,2.49,-0.44
1970-01-01 00:00:00.000192607,73.36,-0.25,86.83,0.15,59.88,-0.66,-1.3,-1.68,2.86,0.08
1970-01-01 00:00:00.000192608,72.34,0.24,85.1,-0.04,59.54,0.48,0.52,0.07,3.22,0.6
1970-01-01 00:00:00.000192609,64.11,-0.75,76.28,-1.53,51.94,0.04,1.27,0.82,3.23,0.74
1970-01-01 00:00:00.000192610,54.95,0.84,67.08,0.28,42.8,1.39,1.41,0.98,2.49,0.33
1970-01-01 00:00:00.000192611,40.46,-1.23,51.17,-1.54,29.75,-0.93,1.99,1.57,2.87,0.64
1970-01-01 00:00:00.000192612,31.33,-1.35,40.87,-1.89,21.81,-0.79,2.52,2.09,2.67,0.32
1970-01-01 00:00:00.000192701,31.55,1.43,41.88,1.39,21.22,1.47,2.51,2.03,1.77,-0.54
1970-01-01 00:00:00.000192702,37.9,4.08,48.29,3.47,27.52,4.7,2.81,2.31,2.72,0.59
1970-01-01 00:00:00.000192703,42.26,0.76,53.26,0.25,31.26,1.27,2.51,2.14,2.59,0.08
1970-01-01 00:00:00.000192704,51.58,0.53,63.54,0.06,39.65,1.04,2.75,2.43,3.05,0.53
1970-01-01 00:00:00.000192705,59.76,-0.44,71.96,-1.0,47.55,0.11,2.63,2.29,2.99,0.08
1970-01-01 00:00:00.000192706,67.21,-1.28,79.56,-1.78,54.86,-0.76,2.76,2.47,3.12,0.19
1970-01-01 00:00:00.000192707,72.68,-0.93,85.87,-0.81,59.5,-1.04,2.94,2.56,2.84,0.06
1970-01-01 00:00:00.000192708,69.37,-2.73,82.04,-3.1,56.68,-2.38,3.25,2.8,2.72,0.1
1970-01-01 00:00:00.000192709,64.98,0.12,77.45,-0.36,52.5,0.6,2.99,2.54,2.48,-0.01
1970-01-01 00:00:00.000192710,55.9,1.79,69.57,2.77,42.22,0.81,2.78,2.35,2.35,0.19
1970-01-01 00:00:00.000192711,44.35,2.66,54.91,2.2,33.78,3.1,2.89,2.47,2.75,0.52
1970-01-01 00:00:00.000192712,28.22,-4.46,38.61,-4.15,17.83,-4.77,3.22,2.79,2.68,0.33
1970-01-01 00:00:00.000192801,31.98,1.86,42.84,2.35,21.11,1.36,2.75,2.27,1.28,-1.03
1970-01-01 00:00:00.000192802,34.34,0.52,45.3,0.48,23.38,0.56,2.36,1.86,1.84,-0.29
1970-01-01 00:00:00.000192803,43.12,1.62,54.86,1.85,31.39,1.4,1.81,1.44,2.39,-0.12
1970-01-01 00:00:00.000192804,48.06,-2.99,60.49,-2.99,35.6,-3.01,2.41,2.09,2.92,0.4
1970-01-01 00:00:00.000192805,61.52,1.32,75.06,2.1,47.97,0.53,1.49,1.15,2.34,-0.57
1970-01-01 00:00:00.000192806,65.91,-2.58,77.97,-3.37,53.85,-1.77,2.91,2.62,4.28,1.35
1970-01-01 00:00:00.000192807,73.4,-0.21,86.14,-0.54,60.64,0.1,3.39,3.01,3.07,0.29
1970-01-01 00:00:00.000192808,71.82,-0.28,84.83,-0.31,58.8,-0.26,4.03,3.58,3.15,0.53
1970-01-01 00:00:00.000192809,63.27,-1.59,77.02,-0.79,49.5,-2.4,3.52,3.07,2.11,-0.38
1970-01-01 00:00:00.000192810,55.08,0.97,67.39,0.59,42.75,1.34,3.24,2.81,2.23,0.07
1970-01-01 00:00:00.000192811,41.58,-0.11,51.78,-0.93,31.35,0.67,3.0,2.58,2.15,-0.08
1970-01-01 00:00:00.000192812,32.94,0.26,43.38,0.62,22.51,-0.09,2.46,2.03,1.74,-0.61
1970-01-01 00:00:00.000192901,26.31,-3.81,37.13,-3.36,15.51,-4.24,2.34,1.86,2.36,0.05
1970-01-01 00:00:00.000192902,26.92,-6.9,37.87,-6.95,15.96,-6.86,2.23,1.73,2.02,-0.11
1970-01-01 00:00:00.000192903,43.56,2.06,54.97,1.96,32.14,2.15,2.09,1.72,2.81,0.3
1970-01-01 00:00:00.000192904,51.17,0.12,63.07,-0.41,39.27,0.66,2.31,1.99,2.93,0.41
1970-01-01 00:00:00.000192905,58.86,-1.34,71.64,-1.32,46.08,-1.36,2.84,2.5,3.51,0.6
1970-01-01 00:00:00.000192906,67.5,-0.99,80.74,-0.6,54.23,-1.39,-0.09,-0.38,2.63,-0.3
1970-01-01 00:00:00.000192907,73.6,-0.01,86.92,0.24,60.28,-0.26,-0.05,-0.43,2.57,-0.21
1970-01-01 00:00:00.000192908,72.63,0.53,86.47,1.33,58.75,-0.31,-0.93,-1.38,1.8,-0.82
1970-01-01 00:00:00.000192909,63.41,-1.45,75.83,-1.98,50.97,-0.93,0.38,-0.07,2.75,0.26
1970-01-01 00:00:00.000192910,53.92,-0.19,66.45,-0.35,41.38,-0.03,0.77,0.34,2.6,0.44
1970-01-01 00:00:00.000192911,38.41,-3.28,49.28,-3.43,27.54,-3.14,0.69,0.27,1.96,-0.27
1970-01-01 00:00:00.000192912,33.96,1.28,44.69,1.93,23.22,0.62,0.55,0.12,2.21,-0.14
1970-01-01 00:00:00.000193001,23.54,-6.58,33.78,-6.71,13.32,-6.43,0.82,0.34,2.58,0.27
1970-01-01 00:00:00.000193002,40.1,6.28,51.64,6.82,28.54,5.72,-0.52,-1.02,1.74,-0.39
1970-01-01 00:00:00.000193003,40.41,-1.09,52.2,-0.81,28.62,-1.37,-0.93,-1.3,1.98,-0.53
1970-01-01 00:00:00.000193004,54.41,3.36,67.75,4.27,41.05,2.44,-1.85,-2.17,1.83,-0.69
1970-01-01 00:00:00.000193005,59.23,-0.97,71.51,-1.45,46.94,-0.5,-1.36,-1.7,3.17,0.26
1970-01-01 00:00:00.000193006,68.41,-0.08,82.11,0.77,54.7,-0.92,-1.71,-2.0,2.33,-0.6
1970-01-01 00:00:00.000193007,75.04,1.43,89.13,2.45,60.93,0.39,-2.63,-3.01,1.79,-0.99
1970-01-01 00:00:00.000193008,72.9,0.8,86.52,1.38,59.25,0.19,-3.51,-3.96,1.96,-0.66
1970-01-01 00:00:00.000193009,65.75,0.89,78.93,1.12,52.57,0.67,-3.49,-3.94,2.33,-0.16
1970-01-01 00:00:00.000193010,51.69,-2.42,63.34,-3.46,40.06,-1.35,-2.81,-3.24,2.31,0.15
1970-01-01 00:00:00.000193011,41.09,-0.6,52.38,-0.33,29.8,-0.88,-2.6,-3.02,2.28,0.05
1970-01-01 00:00:00.000193012,31.17,-1.51,41.0,-1.76,21.33,-1.27,-3.31,-3.74,1.28,-1.07
1970-01-01 00:00:00.000193101,32.99,2.87,43.63,3.14,22.35,2.6,-4.15,-4.63,1.56,-0.75
1970-01-01 00:00:00.000193102,37.94,4.12,48.51,3.69,27.36,4.54,-4.67,-5.17,1.84,-0.29
1970-01-01 00:00:00.000193103,39.42,-2.08,50.49,-2.52,28.33,-1.66,-4.24,-4.61,2.31,-0.2
1970-01-01 00:00:00.000193104,51.06,0.01,64.11,0.63,37.99,-0.62,-4.18,-4.5,2.07,-0.45
1970-01-01 00:00:00.000193105,59.43,-0.77,72.88,-0.08,45.95,-1.49,-4.2,-4.54,2.29,-0.62
1970-01-01 00:00:00.000193106,70.7,2.21,84.24,2.9,57.16,1.54,-4.71,-5.0,2.14,-0.79
1970-01-01 00:00:00.000193107,75.81,2.2,89.53,2.85,62.08,1.54,-4.96,-5.34,2.71,-0.07
1970-01-01 00:00:00.000193108,71.96,-0.14,85.19,0.05,58.73,-0.33,-4.67,-5.12,2.72,0.1
1970-01-01 00:00:00.000193109,68.13,3.27,81.25,3.44,55.02,3.12,-5.03,-5.48,2.06,-0.43
1970-01-01 00:00:00.000193110,56.57,2.46,69.3,2.5,43.84,2.43,-5.0,-5.43,1.9,-0.26
1970-01-01 00:00:00.000193111,43.38,1.69,54.25,1.54,32.5,1.82,-4.69,-5.11,2.54,0.31
1970-01-01 00:00:00.000193112,35.06,2.38,44.26,1.5,25.86,3.26,0.29,-0.14,3.38,1.03
1970-01-01 00:00:00.000193201,31.55,1.43,41.07,0.58,22.03,2.28,1.13,0.65,3.25,0.94
1970-01-01 00:00:00.000193202,36.7,2.88,47.61,2.79,25.81,2.99,1.16,0.66,2.23,0.1
1970-01-01 00:00:00.000193203,37.36,-4.14,48.36,-4.65,26.37,-3.62,1.16,0.79,2.31,-0.2
1970-01-01 00:00:00.000193204,51.6,0.55,64.18,0.7,39.0,0.39,-0.37,-0.69,2.14,-0.38
1970-01-01 00:00:00.000193205,60.51,0.31,73.4,0.44,47.62,0.18,-0.8,-1.14,2.42,-0.49
1970-01-01 00:00:00.000193206,69.24,0.75,82.11,0.77,56.35,0.73,-0.63,-0.92,3.06,0.13
1970-01-01 00:00:00.000193207,74.1,0.49,87.4,0.72,60.78,0.24,-0.83,-1.21,2.6,-0.18
1970-01-01 00:00:00.000193208,72.57,0.47,85.78,0.64,59.34,0.28,-0.63,-1.08,2.85,0.23
1970-01-01 00:00:00.000193209,64.69,-0.17,78.42,0.61,50.95,-0.95,-0.88,-1.33,2.16,-0.33
1970-01-01 00:00:00.000193210,52.32,-1.79,64.74,-2.06,39.9,-1.51,0.47,0.04,2.48,0.32
1970-01-01 00:00:00.000193211,40.75,-0.94,52.61,-0.1,28.87,-1.81,0.33,-0.09,2.02,-0.21
1970-01-01 00:00:00.000193212,29.41,-3.27,39.49,-3.27,19.35,-3.25,0.79,0.36,2.92,0.57
1970-01-01 00:00:00.000193301,34.3,4.18,44.92,4.43,23.7,3.95,1.06,0.58,2.25,-0.06
1970-01-01 00:00:00.000193302,29.59,-4.23,41.4,-3.42,17.78,-5.04,1.01,0.51,1.94,-0.19
1970-01-01 00:00:00.000193303,41.83,0.33,53.28,0.27,30.4,0.41,0.81,0.44,2.47,-0.04
1970-01-01 00:00:00.000193304,49.84,-1.21,62.35,-1.13,37.33,-1.28,0.94,0.62,2.54,0.02
1970-01-01 00:00:00.000193305,59.83,-0.37,71.92,-1.04,47.71,0.27,1.37,1.03,3.39,0.48
1970-01-01 00:00:00.000193306,71.56,3.07,85.95,4.61,57.18,1.56,-1.65,-1.94,1.45,-1.48
